filename,adjective,frequency
FOMCminutes20100810.txt,recent,24
FOMCminutes20100810.txt,second,22
FOMCminutes20100810.txt,real,18
FOMCminutes20100810.txt,financial,18
FOMCminutes20100810.txt,federal,18
FOMCminutes20100810.txt,commercial,15
FOMCminutes20100810.txt,low,12
FOMCminutes20100810.txt,private,9
FOMCminutes20100810.txt,small,9
FOMCminutes20100810.txt,net,9
FOMCminutes20100810.txt,new,9
FOMCminutes20100810.txt,weak,8
FOMCminutes20100810.txt,good,8
FOMCminutes20100810.txt,average,8
FOMCminutes20100810.txt,decline,8
FOMCminutes20100810.txt,principal,8
FOMCminutes20100810.txt,modest,7
FOMCminutes20100810.txt,many,7
FOMCminutes20100810.txt,monetary,7
FOMCminutes20100921.txt,economic,41
FOMCminutes20100921.txt,august,23
FOMCminutes20100921.txt,financial,19
FOMCminutes20100921.txt,real,16
FOMCminutes20100921.txt,federal,15
FOMCminutes20100921.txt,low,14
FOMCminutes20100921.txt,second,14
FOMCminutes20100921.txt,commercial,14
FOMCminutes20100921.txt,recent,12
FOMCminutes20100921.txt,consistent,11
FOMCminutes20100921.txt,monetary,10
FOMCminutes20100921.txt,average,9
FOMCminutes20100921.txt,additional,9
FOMCminutes20100921.txt,net,8
FOMCminutes20100921.txt,several,8
FOMCminutes20100921.txt,many,8
FOMCminutes20100921.txt,small,7
FOMCminutes20100921.txt,high,7
FOMCminutes20100921.txt,new,7
FOMCminutes20100921.txt,foreign,7
FOMCminutes20101103.txt,economic,29
FOMCminutes20101103.txt,third,18
FOMCminutes20101103.txt,federal,18
FOMCminutes20101103.txt,low,16
FOMCminutes20101103.txt,commercial,14
FOMCminutes20101103.txt,additional,14
FOMCminutes20101103.txt,consistent,14
FOMCminutes20101103.txt,real,13
FOMCminutes20101103.txt,recent,12
FOMCminutes20101103.txt,monetary,12
FOMCminutes20101103.txt,maximum,10
FOMCminutes20101103.txt,lower,9
FOMCminutes20101103.txt,high,9
FOMCminutes20101103.txt,good,9
FOMCminutes20101103.txt,foreign,9
FOMCminutes20101103.txt,financial,9
FOMCminutes20101103.txt,slow,9
FOMCminutes20101103.txt,participant,9
FOMCminutes20101103.txt,august,8
FOMCminutes20101103.txt,new,8
FOMCminutes20101214.txt,economic,34
FOMCminutes20101214.txt,november,21
FOMCminutes20101214.txt,real,15
FOMCminutes20101214.txt,commercial,15
FOMCminutes20101214.txt,third,14
FOMCminutes20101214.txt,federal,14
FOMCminutes20101214.txt,new,13
FOMCminutes20101214.txt,average,12
FOMCminutes20101214.txt,financial,12
FOMCminutes20101214.txt,low,11
FOMCminutes20101214.txt,october,10
FOMCminutes20101214.txt,recent,10
FOMCminutes20101214.txt,higher,10
FOMCminutes20101214.txt,consistent,10
FOMCminutes20101214.txt,high,9
FOMCminutes20101214.txt,modest,9
FOMCminutes20101214.txt,good,8
FOMCminutes20101214.txt,intermeeting,8
FOMCminutes20101214.txt,monetary,8
FOMCminutes20101214.txt,industrial,7
FOMCminutes20110126.txt,economic,48
FOMCminutes20110126.txt,recent,17
FOMCminutes20110126.txt,fourth,16
FOMCminutes20110126.txt,real,16
FOMCminutes20110126.txt,low,15
FOMCminutes20110126.txt,federal,14
FOMCminutes20110126.txt,higher,13
FOMCminutes20110126.txt,net,12
FOMCminutes20110126.txt,good,12
FOMCminutes20110126.txt,commercial,11
FOMCminutes20110126.txt,financial,11
FOMCminutes20110126.txt,intermeeting,11
FOMCminutes20110126.txt,industrial,10
FOMCminutes20110126.txt,early,10
FOMCminutes20110126.txt,modest,9
FOMCminutes20110126.txt,new,9
FOMCminutes20110126.txt,consistent,9
FOMCminutes20110126.txt,residential,8
FOMCminutes20110126.txt,likely,8
FOMCminutes20110126.txt,january,7
FOMCminutes20110315.txt,economic,35
FOMCminutes20110315.txt,january,35
FOMCminutes20110315.txt,recent,21
FOMCminutes20110315.txt,february,18
FOMCminutes20110315.txt,real,17
FOMCminutes20110315.txt,fourth,14
FOMCminutes20110315.txt,federal,14
FOMCminutes20110315.txt,consistent,12
FOMCminutes20110315.txt,net,12
FOMCminutes20110315.txt,early,11
FOMCminutes20110315.txt,low,11
FOMCminutes20110315.txt,stable,10
FOMCminutes20110315.txt,higher,10
FOMCminutes20110315.txt,commercial,9
FOMCminutes20110315.txt,overall,9
FOMCminutes20110315.txt,financial,8
FOMCminutes20110315.txt,relative,8
FOMCminutes20110315.txt,large,7
FOMCminutes20110315.txt,industrial,6
FOMCminutes20110315.txt,average,6
FOMCminutes20110427.txt,economic,41
FOMCminutes20110427.txt,recent,19
FOMCminutes20110427.txt,february,19
FOMCminutes20110427.txt,federal,18
FOMCminutes20110427.txt,real,16
FOMCminutes20110427.txt,net,13
FOMCminutes20110427.txt,moderate,12
FOMCminutes20110427.txt,higher,12
FOMCminutes20110427.txt,consistent,11
FOMCminutes20110427.txt,commercial,11
FOMCminutes20110427.txt,overall,11
FOMCminutes20110427.txt,first,10
FOMCminutes20110427.txt,new,10
FOMCminutes20110427.txt,low,9
FOMCminutes20110427.txt,participant,9
FOMCminutes20110427.txt,january,8
FOMCminutes20110427.txt,intermeeting,8
FOMCminutes20110427.txt,monetary,8
FOMCminutes20110427.txt,stable,7
FOMCminutes20110427.txt,early,7
FOMCminutes20110622.txt,economic,41
FOMCminutes20110622.txt,recent,29
FOMCminutes20110622.txt,federal,18
FOMCminutes20110622.txt,real,16
FOMCminutes20110622.txt,april,15
FOMCminutes20110622.txt,financial,15
FOMCminutes20110622.txt,consistent,13
FOMCminutes20110622.txt,low,12
FOMCminutes20110622.txt,monetary,12
FOMCminutes20110622.txt,higher,10
FOMCminutes20110622.txt,first,10
FOMCminutes20110622.txt,new,9
FOMCminutes20110622.txt,commercial,9
FOMCminutes20110622.txt,participant,9
FOMCminutes20110622.txt,net,8
FOMCminutes20110622.txt,nominal,8
FOMCminutes20110622.txt,dual,8
FOMCminutes20110622.txt,stable,7
FOMCminutes20110622.txt,intermeeting,7
FOMCminutes20110622.txt,residential,7
FOMCminutes20110809.txt,economic,48
FOMCminutes20110809.txt,recent,25
FOMCminutes20110809.txt,federal,19
FOMCminutes20110809.txt,second,18
FOMCminutes20110809.txt,real,17
FOMCminutes20110809.txt,low,12
FOMCminutes20110809.txt,consistent,11
FOMCminutes20110809.txt,financial,11
FOMCminutes20110809.txt,monetary,10
FOMCminutes20110809.txt,slower,8
FOMCminutes20110809.txt,good,8
FOMCminutes20110809.txt,fiscal,8
FOMCminutes20110809.txt,commercial,8
FOMCminutes20110809.txt,sovereign,7
FOMCminutes20110809.txt,stable,6
FOMCminutes20110809.txt,new,6
FOMCminutes20110809.txt,nominal,6
FOMCminutes20110809.txt,many,6
FOMCminutes20110809.txt,higher,6
FOMCminutes20110809.txt,net,6
FOMCminutes20110921.txt,economic,46
FOMCminutes20110921.txt,financial,27
FOMCminutes20110921.txt,low,23
FOMCminutes20110921.txt,recent,21
FOMCminutes20110921.txt,august,20
FOMCminutes20110921.txt,real,17
FOMCminutes20110921.txt,federal,16
FOMCminutes20110921.txt,monetary,13
FOMCminutes20110921.txt,new,12
FOMCminutes20110921.txt,european,12
FOMCminutes20110921.txt,weak,11
FOMCminutes20110921.txt,many,11
FOMCminutes20110921.txt,large,10
FOMCminutes20110921.txt,second,10
FOMCminutes20110921.txt,consistent,9
FOMCminutes20110921.txt,several,9
FOMCminutes20110921.txt,stable,8
FOMCminutes20110921.txt,commercial,8
FOMCminutes20110921.txt,slow,7
FOMCminutes20110921.txt,average,7
FOMCminutes20111102.txt,economic,42
FOMCminutes20111102.txt,third,22
FOMCminutes20111102.txt,financial,22
FOMCminutes20111102.txt,low,20
FOMCminutes20111102.txt,recent,19
FOMCminutes20111102.txt,federal,18
FOMCminutes20111102.txt,real,14
FOMCminutes20111102.txt,monetary,13
FOMCminutes20111102.txt,consistent,12
FOMCminutes20111102.txt,new,11
FOMCminutes20111102.txt,european,11
FOMCminutes20111102.txt,many,10
FOMCminutes20111102.txt,weak,9
FOMCminutes20111102.txt,good,9
FOMCminutes20111102.txt,fomc,9
FOMCminutes20111102.txt,modest,8
FOMCminutes20111102.txt,foreign,8
FOMCminutes20111102.txt,fiscal,8
FOMCminutes20111102.txt,stronger,8
FOMCminutes20111102.txt,participant,8
FOMCminutes20111213.txt,economic,41
FOMCminutes20111213.txt,recent,24
FOMCminutes20111213.txt,financial,18
FOMCminutes20111213.txt,federal,16
FOMCminutes20111213.txt,real,15
FOMCminutes20111213.txt,low,14
FOMCminutes20111213.txt,european,12
FOMCminutes20111213.txt,commercial,10
FOMCminutes20111213.txt,moderate,10
FOMCminutes20111213.txt,global,9
FOMCminutes20111213.txt,november,9
FOMCminutes20111213.txt,consistent,9
FOMCminutes20111213.txt,central,9
FOMCminutes20111213.txt,current,9
FOMCminutes20111213.txt,new,8
FOMCminutes20111213.txt,third,8
FOMCminutes20111213.txt,good,8
FOMCminutes20111213.txt,several,8
FOMCminutes20111213.txt,monetary,8
FOMCminutes20111213.txt,participant,8
FOMCminutes20120125.txt,economic,43
FOMCminutes20120125.txt,recent,26
FOMCminutes20120125.txt,financial,25
FOMCminutes20120125.txt,federal,22
FOMCminutes20120125.txt,participant,17
FOMCminutes20120125.txt,monetary,14
FOMCminutes20120125.txt,real,13
FOMCminutes20120125.txt,elevated,12
FOMCminutes20120125.txt,low,12
FOMCminutes20120125.txt,european,12
FOMCminutes20120125.txt,consistent,10
FOMCminutes20120125.txt,new,10
FOMCminutes20120125.txt,significant,10
FOMCminutes20120125.txt,modest,9
FOMCminutes20120125.txt,january,8
FOMCminutes20120125.txt,stable,8
FOMCminutes20120125.txt,high,8
FOMCminutes20120125.txt,large,8
FOMCminutes20120125.txt,fourth,8
FOMCminutes20120125.txt,global,7
FOMCminutes20120313.txt,economic,40
FOMCminutes20120313.txt,recent,37
FOMCminutes20120313.txt,january,33
FOMCminutes20120313.txt,financial,20
FOMCminutes20120313.txt,federal,16
FOMCminutes20120313.txt,february,15
FOMCminutes20120313.txt,real,14
FOMCminutes20120313.txt,fourth,13
FOMCminutes20120313.txt,consistent,13
FOMCminutes20120313.txt,low,11
FOMCminutes20120313.txt,foreign,10
FOMCminutes20120313.txt,participant,10
FOMCminutes20120313.txt,higher,9
FOMCminutes20120313.txt,monetary,9
FOMCminutes20120313.txt,stable,8
FOMCminutes20120313.txt,last,8
FOMCminutes20120313.txt,modest,8
FOMCminutes20120313.txt,moderate,7
FOMCminutes20120313.txt,global,7
FOMCminutes20120313.txt,commercial,7
FOMCminutes20120425.txt,economic,54
FOMCminutes20120425.txt,recent,29
FOMCminutes20120425.txt,monetary,21
FOMCminutes20120425.txt,federal,19
FOMCminutes20120425.txt,financial,16
FOMCminutes20120425.txt,real,15
FOMCminutes20120425.txt,participant,15
FOMCminutes20120425.txt,february,12
FOMCminutes20120425.txt,consistent,11
FOMCminutes20120425.txt,low,11
FOMCminutes20120425.txt,fiscal,11
FOMCminutes20120425.txt,nominal,10
FOMCminutes20120425.txt,higher,9
FOMCminutes20120425.txt,domestic,9
FOMCminutes20120425.txt,stable,8
FOMCminutes20120425.txt,moderate,8
FOMCminutes20120425.txt,stronger,8
FOMCminutes20120425.txt,accommodative,8
FOMCminutes20120425.txt,current,8
FOMCminutes20120425.txt,net,7
FOMCminutes20120620.txt,economic,48
FOMCminutes20120620.txt,recent,27
FOMCminutes20120620.txt,financial,24
FOMCminutes20120620.txt,federal,23
FOMCminutes20120620.txt,real,17
FOMCminutes20120620.txt,low,17
FOMCminutes20120620.txt,first,16
FOMCminutes20120620.txt,participant,16
FOMCminutes20120620.txt,monetary,13
FOMCminutes20120620.txt,slower,11
FOMCminutes20120620.txt,consistent,11
FOMCminutes20120620.txt,nominal,11
FOMCminutes20120620.txt,fiscal,11
FOMCminutes20120620.txt,new,10
FOMCminutes20120620.txt,net,9
FOMCminutes20120620.txt,several,9
FOMCminutes20120620.txt,global,9
FOMCminutes20120620.txt,many,9
FOMCminutes20120620.txt,total,8
FOMCminutes20120620.txt,large,8
FOMCminutes20120801.txt,economic,58
FOMCminutes20120801.txt,second,23
FOMCminutes20120801.txt,recent,23
FOMCminutes20120801.txt,financial,18
FOMCminutes20120801.txt,real,15
FOMCminutes20120801.txt,new,15
FOMCminutes20120801.txt,federal,15
FOMCminutes20120801.txt,several,13
FOMCminutes20120801.txt,additional,13
FOMCminutes20120801.txt,low,12
FOMCminutes20120801.txt,consistent,11
FOMCminutes20120801.txt,monetary,11
FOMCminutes20120801.txt,many,11
FOMCminutes20120801.txt,fiscal,10
FOMCminutes20120801.txt,participant,10
FOMCminutes20120801.txt,last,9
FOMCminutes20120801.txt,first,9
FOMCminutes20120801.txt,substantial,9
FOMCminutes20120801.txt,stable,8
FOMCminutes20120801.txt,net,8
FOMCminutes20120913.txt,economic,50
FOMCminutes20120913.txt,financial,27
FOMCminutes20120913.txt,federal,26
FOMCminutes20120913.txt,additional,20
FOMCminutes20120913.txt,low,18
FOMCminutes20120913.txt,real,16
FOMCminutes20120913.txt,monetary,16
FOMCminutes20120913.txt,recent,15
FOMCminutes20120913.txt,august,15
FOMCminutes20120913.txt,high,13
FOMCminutes20120913.txt,participant,12
FOMCminutes20120913.txt,fiscal,12
FOMCminutes20120913.txt,new,10
FOMCminutes20120913.txt,appropriate,9
FOMCminutes20120913.txt,moderate,8
FOMCminutes20120913.txt,stable,8
FOMCminutes20120913.txt,second,8
FOMCminutes20120913.txt,consistent,8
FOMCminutes20120913.txt,nominal,8
FOMCminutes20120913.txt,many,7
FOMCminutes20121024.txt,economic,36
FOMCminutes20121024.txt,recent,24
FOMCminutes20121024.txt,financial,24
FOMCminutes20121024.txt,real,14
FOMCminutes20121024.txt,federal,13
FOMCminutes20121024.txt,third,11
FOMCminutes20121024.txt,nominal,11
FOMCminutes20121024.txt,low,11
FOMCminutes20121024.txt,monetary,11
FOMCminutes20121024.txt,september,10
FOMCminutes20121024.txt,several,10
FOMCminutes20121024.txt,higher,9
FOMCminutes20121024.txt,august,9
FOMCminutes20121024.txt,retail,9
FOMCminutes20121024.txt,fiscal,9
FOMCminutes20121024.txt,fomc,8
FOMCminutes20121024.txt,moderate,7
FOMCminutes20121024.txt,new,7
FOMCminutes20121024.txt,consistent,7
FOMCminutes20121024.txt,modest,7
FOMCminutes20121212.txt,economic,48
FOMCminutes20121212.txt,financial,31
FOMCminutes20121212.txt,federal,26
FOMCminutes20121212.txt,monetary,18
FOMCminutes20121212.txt,real,16
FOMCminutes20121212.txt,fiscal,16
FOMCminutes20121212.txt,recent,15
FOMCminutes20121212.txt,third,15
FOMCminutes20121212.txt,new,14
FOMCminutes20121212.txt,november,13
FOMCminutes20121212.txt,low,12
FOMCminutes20121212.txt,net,10
FOMCminutes20121212.txt,appropriate,9
FOMCminutes20121212.txt,additional,9
FOMCminutes20121212.txt,consistent,8
FOMCminutes20121212.txt,likely,8
FOMCminutes20121212.txt,previous,8
FOMCminutes20121212.txt,little,8
FOMCminutes20121212.txt,several,8
FOMCminutes20121212.txt,accommodative,8
FOMCminutes20130130.txt,economic,39
FOMCminutes20130130.txt,fourth,28
FOMCminutes20130130.txt,financial,25
FOMCminutes20130130.txt,monetary,20
FOMCminutes20130130.txt,federal,18
FOMCminutes20130130.txt,real,17
FOMCminutes20130130.txt,fiscal,17
FOMCminutes20130130.txt,january,12
FOMCminutes20130130.txt,consistent,12
FOMCminutes20130130.txt,accommodative,12
FOMCminutes20130130.txt,recent,11
FOMCminutes20130130.txt,new,10
FOMCminutes20130130.txt,global,10
FOMCminutes20130130.txt,several,9
FOMCminutes20130130.txt,likely,9
FOMCminutes20130130.txt,moderate,8
FOMCminutes20130130.txt,additional,8
FOMCminutes20130130.txt,intermeeting,8
FOMCminutes20130130.txt,november,7
FOMCminutes20130130.txt,higher,7
FOMCminutes20130320.txt,economic,44
FOMCminutes20130320.txt,financial,34
FOMCminutes20130320.txt,federal,30
FOMCminutes20130320.txt,january,23
FOMCminutes20130320.txt,monetary,23
FOMCminutes20130320.txt,february,22
FOMCminutes20130320.txt,recent,13
FOMCminutes20130320.txt,intermeeting,12
FOMCminutes20130320.txt,real,12
FOMCminutes20130320.txt,fiscal,12
FOMCminutes20130320.txt,participant,12
FOMCminutes20130320.txt,moderate,11
FOMCminutes20130320.txt,consistent,11
FOMCminutes20130320.txt,appropriate,11
FOMCminutes20130320.txt,net,10
FOMCminutes20130320.txt,low,10
FOMCminutes20130320.txt,accommodative,10
FOMCminutes20130320.txt,objective,10
FOMCminutes20130320.txt,little,9
FOMCminutes20130320.txt,current,9
FOMCminutes20130501.txt,economic,37
FOMCminutes20130501.txt,recent,20
FOMCminutes20130501.txt,first,18
FOMCminutes20130501.txt,real,18
FOMCminutes20130501.txt,monetary,18
FOMCminutes20130501.txt,federal,16
FOMCminutes20130501.txt,financial,16
FOMCminutes20130501.txt,little,12
FOMCminutes20130501.txt,new,11
FOMCminutes20130501.txt,consistent,10
FOMCminutes20130501.txt,appropriate,10
FOMCminutes20130501.txt,moderate,9
FOMCminutes20130501.txt,intermeeting,9
FOMCminutes20130501.txt,fiscal,9
FOMCminutes20130501.txt,march,8
FOMCminutes20130501.txt,net,8
FOMCminutes20130501.txt,accommodative,8
FOMCminutes20130501.txt,low,7
FOMCminutes20130501.txt,domestic,7
FOMCminutes20130501.txt,lower,7
FOMCminutes20130619.txt,economic,61
FOMCminutes20130619.txt,federal,31
FOMCminutes20130619.txt,recent,27
FOMCminutes20130619.txt,financial,21
FOMCminutes20130619.txt,monetary,19
FOMCminutes20130619.txt,appropriate,15
FOMCminutes20130619.txt,real,14
FOMCminutes20130619.txt,low,13
FOMCminutes20130619.txt,participant,12
FOMCminutes20130619.txt,moderate,11
FOMCminutes20130619.txt,objective,11
FOMCminutes20130619.txt,new,10
FOMCminutes20130619.txt,accommodative,10
FOMCminutes20130619.txt,consistent,10
FOMCminutes20130619.txt,fiscal,9
FOMCminutes20130619.txt,first,8
FOMCminutes20130619.txt,likely,8
FOMCminutes20130619.txt,intermeeting,8
FOMCminutes20130619.txt,decline,7
FOMCminutes20130619.txt,modest,7
FOMCminutes20130731.txt,economic,46
FOMCminutes20130731.txt,recent,26
FOMCminutes20130731.txt,federal,25
FOMCminutes20130731.txt,second,21
FOMCminutes20130731.txt,real,21
FOMCminutes20130731.txt,monetary,17
FOMCminutes20130731.txt,financial,15
FOMCminutes20130731.txt,low,12
FOMCminutes20130731.txt,appropriate,12
FOMCminutes20130731.txt,consistent,11
FOMCminutes20130731.txt,higher,11
FOMCminutes20130731.txt,accommodative,11
FOMCminutes20130731.txt,fiscal,11
FOMCminutes20130731.txt,half,10
FOMCminutes20130731.txt,additional,10
FOMCminutes20130731.txt,objective,10
FOMCminutes20130731.txt,modest,9
FOMCminutes20130731.txt,june,9
FOMCminutes20130731.txt,foreign,8
FOMCminutes20130731.txt,percent,8
FOMCminutes20130918.txt,economic,53
FOMCminutes20130918.txt,federal,34
FOMCminutes20130918.txt,financial,34
FOMCminutes20130918.txt,recent,25
FOMCminutes20130918.txt,real,19
FOMCminutes20130918.txt,monetary,18
FOMCminutes20130918.txt,august,17
FOMCminutes20130918.txt,fiscal,16
FOMCminutes20130918.txt,consistent,15
FOMCminutes20130918.txt,moderate,13
FOMCminutes20130918.txt,appropriate,10
FOMCminutes20130918.txt,objective,10
FOMCminutes20130918.txt,accommodative,9
FOMCminutes20130918.txt,participant,9
FOMCminutes20130918.txt,potential,9
FOMCminutes20130918.txt,higher,8
FOMCminutes20130918.txt,broader,7
FOMCminutes20130918.txt,new,7
FOMCminutes20130918.txt,low,7
FOMCminutes20130918.txt,percent,7
FOMCminutes20131030.txt,economic,46
FOMCminutes20131030.txt,federal,35
FOMCminutes20131030.txt,financial,16
FOMCminutes20131030.txt,real,15
FOMCminutes20131030.txt,fiscal,15
FOMCminutes20131030.txt,monetary,14
FOMCminutes20131030.txt,recent,12
FOMCminutes20131030.txt,consistent,11
FOMCminutes20131030.txt,september,10
FOMCminutes20131030.txt,august,10
FOMCminutes20131030.txt,low,10
FOMCminutes20131030.txt,objective,10
FOMCminutes20131030.txt,appropriate,9
FOMCminutes20131030.txt,new,7
FOMCminutes20131030.txt,nominal,7
FOMCminutes20131030.txt,accommodative,7
FOMCminutes20131030.txt,participant,7
FOMCminutes20131030.txt,current,7
FOMCminutes20131030.txt,total,6
FOMCminutes20131030.txt,third,6
FOMCminutes20131218.txt,economic,53
FOMCminutes20131218.txt,financial,34
FOMCminutes20131218.txt,federal,33
FOMCminutes20131218.txt,recent,27
FOMCminutes20131218.txt,objective,19
FOMCminutes20131218.txt,real,19
FOMCminutes20131218.txt,consistent,17
FOMCminutes20131218.txt,monetary,16
FOMCminutes20131218.txt,appropriate,15
FOMCminutes20131218.txt,low,13
FOMCminutes20131218.txt,november,12
FOMCminutes20131218.txt,current,12
FOMCminutes20131218.txt,october,11
FOMCminutes20131218.txt,third,10
FOMCminutes20131218.txt,likely,10
FOMCminutes20131218.txt,fiscal,10
FOMCminutes20131218.txt,participant,10
FOMCminutes20131218.txt,moderate,9
FOMCminutes20131218.txt,net,8
FOMCminutes20131218.txt,higher,8
FOMCminutes20140129.txt,economic,46
FOMCminutes20140129.txt,recent,27
FOMCminutes20140129.txt,federal,22
FOMCminutes20140129.txt,financial,21
FOMCminutes20140129.txt,objective,15
FOMCminutes20140129.txt,real,15
FOMCminutes20140129.txt,several,15
FOMCminutes20140129.txt,low,13
FOMCminutes20140129.txt,consistent,12
FOMCminutes20140129.txt,fourth,12
FOMCminutes20140129.txt,monetary,12
FOMCminutes20140129.txt,appropriate,11
FOMCminutes20140129.txt,net,10
FOMCminutes20140129.txt,higher,9
FOMCminutes20140129.txt,current,9
FOMCminutes20140129.txt,january,8
FOMCminutes20140129.txt,participant,8
FOMCminutes20140129.txt,second,7
FOMCminutes20140129.txt,stable,7
FOMCminutes20140129.txt,percent,7
FOMCminutes20140319.txt,economic,54
FOMCminutes20140319.txt,federal,33
FOMCminutes20140319.txt,january,29
FOMCminutes20140319.txt,real,22
FOMCminutes20140319.txt,objective,18
FOMCminutes20140319.txt,financial,18
FOMCminutes20140319.txt,likely,16
FOMCminutes20140319.txt,february,16
FOMCminutes20140319.txt,recent,15
FOMCminutes20140319.txt,new,14
FOMCminutes20140319.txt,monetary,13
FOMCminutes20140319.txt,appropriate,13
FOMCminutes20140319.txt,consistent,12
FOMCminutes20140319.txt,participant,12
FOMCminutes20140319.txt,fourth,11
FOMCminutes20140319.txt,little,10
FOMCminutes20140319.txt,low,10
FOMCminutes20140319.txt,maximum,10
FOMCminutes20140319.txt,last,9
FOMCminutes20140319.txt,early,7
FOMCminutes20140430.txt,economic,38
FOMCminutes20140430.txt,real,19
FOMCminutes20140430.txt,federal,19
FOMCminutes20140430.txt,first,18
FOMCminutes20140430.txt,financial,18
FOMCminutes20140430.txt,consistent,15
FOMCminutes20140430.txt,objective,13
FOMCminutes20140430.txt,level,8
FOMCminutes20140430.txt,fourth,8
FOMCminutes20140430.txt,net,8
FOMCminutes20140430.txt,monetary,8
FOMCminutes20140430.txt,april,7
FOMCminutes20140430.txt,stable,7
FOMCminutes20140430.txt,low,7
FOMCminutes20140430.txt,new,7
FOMCminutes20140430.txt,participant,7
FOMCminutes20140430.txt,maximum,7
FOMCminutes20140430.txt,march,6
FOMCminutes20140430.txt,nominal,6
FOMCminutes20140430.txt,recent,6
FOMCminutes20140618.txt,economic,52
FOMCminutes20140618.txt,federal,29
FOMCminutes20140618.txt,real,25
FOMCminutes20140618.txt,objective,19
FOMCminutes20140618.txt,recent,17
FOMCminutes20140618.txt,low,15
FOMCminutes20140618.txt,financial,14
FOMCminutes20140618.txt,consistent,12
FOMCminutes20140618.txt,monetary,12
FOMCminutes20140618.txt,first,11
FOMCminutes20140618.txt,participant,11
FOMCminutes20140618.txt,current,10
FOMCminutes20140618.txt,appropriate,10
FOMCminutes20140618.txt,maximum,10
FOMCminutes20140618.txt,little,9
FOMCminutes20140618.txt,second,9
FOMCminutes20140618.txt,lower,9
FOMCminutes20140618.txt,april,8
FOMCminutes20140618.txt,level,8
FOMCminutes20140618.txt,foreign,8
FOMCminutes20140730.txt,second,35
FOMCminutes20140730.txt,economic,31
FOMCminutes20140730.txt,real,22
FOMCminutes20140730.txt,federal,22
FOMCminutes20140730.txt,objective,16
FOMCminutes20140730.txt,financial,16
FOMCminutes20140730.txt,recent,15
FOMCminutes20140730.txt,participant,14
FOMCminutes20140730.txt,consistent,13
FOMCminutes20140730.txt,higher,11
FOMCminutes20140730.txt,low,11
FOMCminutes20140730.txt,appropriate,11
FOMCminutes20140730.txt,first,10
FOMCminutes20140730.txt,monetary,10
FOMCminutes20140730.txt,likely,10
FOMCminutes20140730.txt,maximum,9
FOMCminutes20140730.txt,new,8
FOMCminutes20140730.txt,many,8
FOMCminutes20140730.txt,moderate,7
FOMCminutes20140730.txt,particular,7
FOMCminutes20140917.txt,economic,52
FOMCminutes20140917.txt,federal,37
FOMCminutes20140917.txt,objective,22
FOMCminutes20140917.txt,current,19
FOMCminutes20140917.txt,financial,16
FOMCminutes20140917.txt,appropriate,16
FOMCminutes20140917.txt,real,15
FOMCminutes20140917.txt,august,13
FOMCminutes20140917.txt,maximum,13
FOMCminutes20140917.txt,little,12
FOMCminutes20140917.txt,new,12
FOMCminutes20140917.txt,consistent,12
FOMCminutes20140917.txt,recent,11
FOMCminutes20140917.txt,moderate,10
FOMCminutes20140917.txt,monetary,10
FOMCminutes20140917.txt,several,10
FOMCminutes20140917.txt,low,9
FOMCminutes20140917.txt,level,9
FOMCminutes20140917.txt,likely,9
FOMCminutes20140917.txt,participant,9
FOMCminutes20141029.txt,economic,37
FOMCminutes20141029.txt,federal,24
FOMCminutes20141029.txt,financial,23
FOMCminutes20141029.txt,third,15
FOMCminutes20141029.txt,recent,15
FOMCminutes20141029.txt,real,14
FOMCminutes20141029.txt,objective,13
FOMCminutes20141029.txt,moderate,12
FOMCminutes20141029.txt,consistent,10
FOMCminutes20141029.txt,net,10
FOMCminutes20141029.txt,foreign,10
FOMCminutes20141029.txt,lower,10
FOMCminutes20141029.txt,maximum,10
FOMCminutes20141029.txt,new,9
FOMCminutes20141029.txt,likely,9
FOMCminutes20141029.txt,current,9
FOMCminutes20141029.txt,low,8
FOMCminutes20141029.txt,changed,7
FOMCminutes20141029.txt,nominal,7
FOMCminutes20141029.txt,august,7
FOMCminutes20141217.txt,economic,47
FOMCminutes20141217.txt,federal,29
FOMCminutes20141217.txt,real,23
FOMCminutes20141217.txt,objective,18
FOMCminutes20141217.txt,monetary,15
FOMCminutes20141217.txt,recent,13
FOMCminutes20141217.txt,consistent,13
FOMCminutes20141217.txt,foreign,10
FOMCminutes20141217.txt,fourth,9
FOMCminutes20141217.txt,net,9
FOMCminutes20141217.txt,solid,9
FOMCminutes20141217.txt,low,9
FOMCminutes20141217.txt,financial,9
FOMCminutes20141217.txt,appropriate,9
FOMCminutes20141217.txt,maximum,9
FOMCminutes20141217.txt,moderate,8
FOMCminutes20141217.txt,stable,8
FOMCminutes20141217.txt,october,8
FOMCminutes20141217.txt,level,8
FOMCminutes20141217.txt,new,8
FOMCminutes20150128.txt,economic,40
FOMCminutes20150128.txt,real,24
FOMCminutes20150128.txt,federal,24
FOMCminutes20150128.txt,recent,19
FOMCminutes20150128.txt,objective,18
FOMCminutes20150128.txt,fourth,16
FOMCminutes20150128.txt,nominal,16
FOMCminutes20150128.txt,monetary,16
FOMCminutes20150128.txt,financial,14
FOMCminutes20150128.txt,lower,13
FOMCminutes20150128.txt,january,11
FOMCminutes20150128.txt,foreign,11
FOMCminutes20150128.txt,solid,10
FOMCminutes20150128.txt,decline,10
FOMCminutes20150128.txt,several,10
FOMCminutes20150128.txt,maximum,10
FOMCminutes20150128.txt,strong,9
FOMCminutes20150128.txt,consistent,9
